product_id,category,price,brand,stock
P004217,Home,238.93,Nike,794
P004218,Home,91.63,Sony,130
P004219,Sports,766.66,Boat,616
P004220,electronics,239.08,sony,350
P004221,Electronics,231.98,sony,23
P004222,electronics,480.66,Samsung,147
P004223,,319.83,Boat,748
P004224,electronics,673.23,,941
P004225,Fashion,494.13,Samsung,539
P004226,Sports,212.39,Nike,389
P004227,Electronics,1326.8,Nike,565
P004228,Home,348.02,Nike,596
P004229,,496.64,Nike,571
P004230,electronics,583.93,,351
P004231,Electronics,845.6,Boat,439
P004232,Sports,873.77,Boat,506
P004233,Home,359.27,Sony,304
P004234,Electronics,300.35,,360
P004235,Beauty,1580.97,Sony,797
P004236,Fashion,200.13,Nike,433
P004237,,110.63,Nike,785
P004238,Electronics,631.3,Boat,197
P004239,Sports,200.45,Samsung,515
P004240,electronics,165.26,Samsung,872
P004241,Sports,736.62,Samsung,223
P004242,Fashion,245.97,Samsung,129
P004243,Fashion,459.87,Samsung,97
P004244,Sports,756.86,,733
P004245,Fashion,556.59,,13
P004246,Sports,527.4,Sony,748
P004247,electronics,607.44,Nike,478
P004248,Beauty,444.78,,154
P004249,,481.3,Samsung,678
P004250,Fashion,490.8,Boat,391
P004251,Electronics,362.98,sony,77
P004252,electronics,321.67,Sony,56
P004253,Beauty,387.44,Sony,216
P004254,Fashion,298.78,Boat,686
P004255,,215.53,Nike,976
P004256,Sports,243.1,sony,171
P004257,Electronics,991.17,Sony,212
P004258,Home,341.81,Sony,299
P004259,Fashion,670.0,Boat,449
P004260,Home,101.16,,119
P004261,Home,35037.5,Sony,887
P004262,electronics,1483.97,Nike,136
P004263,Home,271.69,,503
P004264,,514.18,Boat,606
P004265,Electronics,802.69,Sony,622
P004266,Beauty,209.53,Boat,912
P004267,Electronics,350.6,sony,202
P004268,,785.88,Samsung,534
P004269,Beauty,314.64,Samsung,593
P004270,Sports,623.64,Samsung,720
P004271,Sports,493.0,Nike,745
P004272,Electronics,569.53,sony,627
P004273,Home,386.88,Sony,604
P004274,Home,227.53,Sony,970
P004275,,899.0,Nike,820
P004276,Fashion,939.14,Samsung,677
P004277,Fashion,399.01,Sony,144
P004278,Fashion,185.63,Boat,474
P004279,Beauty,641.89,Sony,829
P004280,Electronics,234.84,,382
P004281,Fashion,400.94,sony,259
P004282,Fashion,223.76,Nike,841
P004283,Beauty,158.21,Nike,520
P004284,Fashion,136.16,Nike,603
P004285,Home,733.53,Boat,16
P004286,Sports,1035.75,Nike,453
P004287,,396.19,,399
P004288,Home,272.48,Sony,410
P004289,Sports,679.88,Boat,431
P004290,Fashion,618.11,,39
P004291,Sports,799.15,Nike,701
P004292,Beauty,725.37,Boat,685
P004293,Fashion,290.71,sony,998
P004294,Home,419.97,Nike,444
P004295,electronics,1129.08,Sony,590
P004296,,178.79,Sony,319
P004297,Home,588.75,Samsung,463
P004298,Sports,363.76,,925
P004299,Beauty,53.34,,727
P004300,Beauty,457.85,,903
P004301,,632.5,Nike,825
P004302,electronics,190.8,Sony,262
P004303,electronics,403.91,Boat,507
P004304,Sports,225.41,sony,683
P004305,Sports,376.46,Samsung,735
P004306,Electronics,109.14,Boat,218
P004307,Electronics,496.36,,246
P004308,,393.42,,474
P004309,Beauty,882.75,Nike,629
P004310,Fashion,392.49,Nike,730
P004311,Fashion,563.41,Boat,595
P004312,,134.88,Boat,690
P004313,Fashion,591.07,Nike,697
P004314,Home,181.5,Nike,221
P004315,,327.35,Sony,541
P004316,Fashion,551.99,sony,771
P004317,electronics,242.69,,228
P004318,Electronics,589.51,,459
P004319,,298.01,Sony,177
P004320,Beauty,303.81,,919
P004321,Home,360.21,Nike,184
P004322,,366.67,Samsung,710
P004323,,390.58,sony,891
P004324,Fashion,1813.23,Sony,72
P004325,Electronics,161.5,sony,952
P004326,,629.39,Sony,397
P004327,Home,502.03,Samsung,453
P004328,Beauty,363.67,sony,397
P004329,electronics,594.4,,971
P004330,Beauty,1187.96,Samsung,182
P004331,Electronics,771.4,,570
P004332,Home,289.47,Samsung,334
P004333,electronics,713.52,Sony,743
P004334,Sports,437.57,Nike,180
P004335,Sports,859.06,,178
P004336,,615.55,Nike,465
P004337,Sports,241.0,sony,324
P004338,Fashion,248.58,Sony,999
P004339,Beauty,1171.09,Samsung,894
P004340,Sports,157.89,,996
P004341,Fashion,1498.97,sony,784
P004342,Home,102.3,Boat,116
P004343,Fashion,358.45,,184
P004344,electronics,193.5,Samsung,774
P004345,Beauty,1500.91,Sony,572
P004346,electronics,553.03,Nike,329
P004347,,251.43,Nike,846
P004348,Sports,212.6,sony,343
P004349,Beauty,58139.5,sony,392
P004350,Fashion,506.39,,838
P004351,Electronics,398.25,sony,848
P004352,Electronics,392.04,Sony,200
P004353,Electronics,170.82,Boat,-3
P004354,Beauty,168.16,sony,16
P004355,Home,184.74,Boat,8
P004356,Home,518.47,,3
P004357,Beauty,503.46,Boat,422
P004358,Home,88.74,Nike,388
P004359,,1964.75,Boat,254
P004360,,358.23,Nike,124
P004361,Electronics,281.16,sony,356
P004362,Sports,293.08,Nike,898
P004363,electronics,511.14,Boat,164
P004364,Electronics,444.36,sony,558
P004365,,950.56,sony,941
P004366,Fashion,427.72,sony,217
P004367,Electronics,726.32,Nike,936
P004368,Electronics,675.24,Samsung,897
P004369,Sports,374.94,sony,30
P004370,electronics,792.46,Boat,458
P004371,,184.68,Boat,395
P004372,Fashion,280.36,Nike,280
P004373,Home,583.91,sony,93
P004374,Beauty,479.52,,720
P004375,,308.22,Nike,442
P004376,Beauty,441.22,Nike,835
P004377,Fashion,231.77,Boat,57
P004378,Home,150.82,,467
P004379,Sports,429.62,Nike,219
P004380,,142.2,,74
P004381,,307.54,,711
P004382,Fashion,467.74,Nike,60
P004383,Electronics,645.76,,296
P004384,Electronics,1198.54,Nike,43
P004385,Electronics,614.26,Samsung,6
P004386,Home,366.55,Boat,784
P004387,Sports,243.85,Nike,199
P004388,Electronics,467.47,,807
P004389,Home,1535.28,Sony,773
P004390,Electronics,1282.21,,901
P004391,Beauty,261.35,,394
P004392,Sports,240.23,Sony,360
P004393,Home,769.57,,225
P004394,Sports,168.52,Samsung,320
P004395,electronics,232.9,sony,251
P004396,,167.9,Nike,616
P004397,,28920.0,Samsung,727
P004398,Home,380.51,Nike,854
P004399,Beauty,227.84,Nike,543
P004400,electronics,315.57,Nike,303
P004401,Sports,297.99,sony,696
P004402,Sports,289.39,Samsung,155
P004403,,272.67,,140
P004404,,1567.94,sony,-11
P004405,Electronics,216.09,,445
P004406,Sports,391.04,,261
P004407,Beauty,462.13,Sony,463
P004408,,1141.46,Nike,772
P004409,Electronics,437.92,Nike,87
P004410,Beauty,816.74,Nike,727
P004411,,303.94,Boat,559
P004412,Beauty,289.92,Boat,154
P004413,Home,1717.57,Sony,863
P004414,Fashion,405.66,Samsung,403
P004415,Home,88.16,sony,108
P004416,electronics,292.42,Samsung,165
P004417,Electronics,1298.9,,275
P004418,electronics,251.92,,24
P004419,,297.72,Sony,346
P004420,Home,673.79,sony,175
P004421,Home,587.82,Nike,975
P004422,Beauty,549.43,Samsung,730
P004423,Fashion,1569.74,Nike,852
P004424,Beauty,26092.0,Sony,439
P004425,Beauty,353.16,Sony,875
P004426,Electronics,1021.61,sony,0
P004427,Electronics,315.22,,496
P004428,Sports,642.88,Nike,439
P004429,Beauty,845.59,sony,528
P004430,Home,575.56,Boat,898
P004431,Beauty,180.95,Nike,506
P004432,Fashion,309.31,,65
P004433,,894.32,sony,148
P004434,Home,710.08,Samsung,36
P004435,Fashion,217.32,Boat,427
P004436,Sports,950.08,,882
P004437,,805.78,sony,296
P004438,Electronics,439.77,,503
P004439,,125.01,Sony,609
P004440,Sports,170.49,Nike,35
P004441,Beauty,424.14,Samsung,198
P004442,Electronics,285.82,Sony,337
P004443,Sports,496.3,Sony,462
P004444,Fashion,11125.5,Boat,816
P004445,electronics,317.51,sony,688
P004446,Beauty,643.32,,957
P004447,Home,925.95,Boat,259
P004448,Sports,250.95,sony,168
P004449,Sports,721.08,Boat,885
P004450,Beauty,957.61,Samsung,34
P004451,electronics,424.78,Boat,381
P004452,Sports,553.67,sony,142
P004453,electronics,554.46,Nike,672
P004454,Sports,553.98,,820
P004455,Home,190.67,Samsung,597
P004456,Electronics,228.66,,354
P004457,Home,423.8,Samsung,188
P004458,Fashion,185.87,Nike,197
P004459,Electronics,557.8,,-4
P004460,,362.53,Boat,321
P004461,Home,233.06,Samsung,140
P004462,Home,383.42,,528
P004463,Home,465.46,Sony,754
P004464,Sports,99.1,Nike,989
P004465,Fashion,94.34,Sony,974
P004466,Beauty,407.26,sony,784
P004467,Electronics,180.94,,66
P004468,Sports,282.87,,-9
P004469,Home,642.37,Sony,188
P004470,Beauty,299.71,sony,571
P004471,Electronics,11053.5,Sony,230
P004472,Beauty,27640.499999999996,Nike,440
P004473,electronics,430.16,Boat,499
P004474,Beauty,282.68,Samsung,29
P004475,Sports,533.27,Sony,415
P004476,,211.98,Sony,703
P004477,Home,68.73,sony,342
P004478,,1835.17,sony,325
P004479,Electronics,660.94,Boat,782
P004480,Electronics,618.32,Nike,361
P004481,Electronics,672.25,Boat,388
P004482,electronics,691.64,,377
P004483,electronics,205.81,,923
P004484,electronics,365.18,Nike,550
P004485,Electronics,136.51,Sony,444
P004486,Fashion,606.64,Boat,890
P004487,electronics,498.92,Boat,345
P004488,Home,706.78,,216
P004489,electronics,330.66,Samsung,387
P004490,,502.44,,655
P004491,electronics,220.81,sony,82
P004492,Fashion,474.32,sony,831
P004493,Home,486.86,Samsung,55
P004494,Fashion,479.77,Samsung,369
P004495,Beauty,365.43,Sony,66
P004496,Sports,103.66,sony,15
P004497,,257.52,Sony,211
P004498,electronics,621.98,Samsung,369
P004499,electronics,347.22,Sony,490
P004500,Fashion,1558.54,Samsung,209
P004501,Sports,488.73,Nike,766
P004502,Home,15643.5,Samsung,360
P004503,Electronics,241.09,sony,206
P004504,Home,181.87,,17
P004505,,571.66,Nike,205
P004506,,180.66,sony,45
P004507,electronics,750.75,Sony,31
P004508,Sports,612.18,Samsung,111
P004509,Fashion,251.28,Sony,140
P004510,,1052.97,,154
P004511,electronics,584.75,Sony,990
P004512,Fashion,293.34,sony,22
P004513,,668.19,Boat,538
P004514,Home,17338.5,Sony,123
P004515,Fashion,389.59,sony,50
P004516,Electronics,46448.0,Samsung,901
P004517,Sports,1707.48,Nike,701
P004518,,1226.14,sony,216
P004519,Electronics,497.28,Boat,770
P004520,Beauty,729.25,Nike,897
P004521,Fashion,104.6,,983
P004522,Home,452.55,sony,580
P004523,electronics,578.95,Samsung,421
P004524,Electronics,119.88,Nike,752
P004525,Sports,467.48,Samsung,156
P004526,electronics,172.78,Sony,573
P004527,Beauty,309.91,Boat,885
P004528,electronics,416.1,sony,544
P004529,Home,126.24,Samsung,300
P004530,,392.58,Samsung,391
P004531,Home,535.32,Boat,703
P004532,Sports,1590.56,Samsung,703
P004533,Sports,93.37,,1
P004534,electronics,385.47,Samsung,368
P004535,,333.15,Samsung,673
P004536,Beauty,341.9,Nike,260
P004537,Home,334.77,sony,141
P004538,Sports,116.37,sony,575
P004539,Home,1569.47,sony,565
P004540,Fashion,7046.5,Samsung,764
P004541,Beauty,698.7,Nike,91
P004542,Sports,871.06,Samsung,142
P004543,Fashion,294.87,Boat,58
P004544,Beauty,309.52,Samsung,829
P004545,Fashion,346.96,sony,888
P004546,electronics,147.5,Boat,945
P004547,electronics,628.82,Boat,293
P004548,Beauty,205.22,Samsung,594
P004549,Electronics,440.59,Boat,904
P004550,,381.26,Nike,218
P004551,Home,317.35,sony,-7
P004552,Beauty,84.97,,509
P004553,Electronics,614.59,,310
P004554,Fashion,670.67,,590
P004555,Electronics,1094.1,Nike,571
P004556,Sports,463.78,sony,159
P004557,Sports,224.12,Samsung,164
P004558,electronics,180.33,sony,828
P004559,Electronics,298.37,,684
P004560,Fashion,106.28,Nike,89
P004561,Fashion,627.46,sony,701
P004562,Electronics,575.88,Samsung,-14
P004563,Home,434.35,,817
P004564,electronics,603.22,Samsung,798
P004565,Fashion,373.46,sony,941
P004566,Fashion,669.26,,762
P004567,Sports,548.15,Samsung,856
P004568,electronics,319.61,Boat,262
P004569,Beauty,378.45,sony,639
P004570,electronics,178.08,Boat,394
P004571,Sports,845.72,Sony,294
P004572,Sports,1283.06,sony,86
P004573,Fashion,423.38,Samsung,2
P004574,,204.86,Boat,138
P004575,Sports,338.36,Nike,122
P004576,Sports,244.05,Nike,830
P004577,Sports,438.51,Samsung,503
P004578,Fashion,761.31,Boat,78
P004579,Beauty,320.69,sony,886
P004580,Sports,325.14,Samsung,739
P004581,Beauty,407.52,,71
P004582,electronics,759.31,Boat,296
P004583,Beauty,217.61,Samsung,311
P004584,Sports,558.41,Sony,108
P004585,Sports,425.79,Sony,839
P004586,Fashion,557.06,Boat,927
P004587,Beauty,1788.93,,543
P004588,Sports,1087.29,Sony,560
P004589,Beauty,431.23,,201
P004590,electronics,861.9,Sony,808
P004591,Beauty,180.17,sony,-19
P004592,electronics,984.06,Sony,164
P004593,Electronics,1547.62,Boat,720
P004594,,114.04,Nike,962
P004595,Sports,429.49,Samsung,691
P004596,Sports,379.94,,646
P004597,Home,701.35,sony,656
P004598,,688.46,Samsung,573
P004599,,326.17,Boat,15
P004600,electronics,466.42,sony,415
P004601,Sports,248.76,Boat,573
P004602,Sports,940.3,,857
P004603,Sports,374.64,Boat,776
P004604,Sports,538.81,Boat,256
P004605,electronics,240.95,Boat,994
P004606,Home,272.76,sony,369
P004607,electronics,1047.52,sony,169
P004608,Sports,505.39,,687
P004609,electronics,176.14,Sony,706
P004610,Home,294.79,Samsung,853
P004611,Home,458.11,Nike,492
P004612,Fashion,1095.29,Nike,583
P004613,Sports,462.35,Nike,169
P004614,Sports,337.38,Nike,348
P004615,Sports,172.38,Boat,525
P004616,Beauty,138.29,Sony,866
P004617,Beauty,361.25,Samsung,221
P004618,Sports,581.49,Samsung,-9
P004619,,488.6,Boat,121
P004620,Electronics,457.88,Sony,394
P004621,Electronics,1024.55,,982
P004622,Electronics,509.57,sony,719
P004623,Fashion,752.16,Nike,453
P004624,,496.26,sony,423
P004625,Home,893.54,Nike,311
P004626,,220.55,Nike,19
P004627,,366.88,,217
P004628,Fashion,1548.05,Nike,305
P004629,Fashion,1336.91,Sony,190
P004630,Beauty,1083.87,Samsung,215
P004631,Sports,159.88,Nike,782
P004632,Electronics,232.79,Boat,725
P004633,Fashion,378.47,Sony,79
P004634,Sports,389.9,Boat,723
P004635,Sports,340.71,Samsung,575
P004636,,131.01,Samsung,532
P004637,Fashion,326.13,Nike,347
P004638,Fashion,645.75,Samsung,398
P004639,electronics,207.36,Boat,651
P004640,,1273.78,sony,9
P004641,Beauty,278.43,Nike,-7
P004642,,21029.5,Samsung,659
P004643,Sports,740.66,,300
P004644,Fashion,599.53,Samsung,108
P004645,,404.44,sony,574
P004646,Sports,263.22,Boat,43
P004647,Fashion,2129.15,sony,348
P004648,Home,461.88,Samsung,802
P004649,Sports,549.14,sony,519
P004650,electronics,38310.5,Sony,934
P004651,Electronics,640.13,,985
P004652,Sports,258.3,Sony,474
P004653,Fashion,808.6,sony,373
P004654,,1057.4,Samsung,546
P004655,Electronics,542.61,Nike,777
P004656,Fashion,765.99,Nike,475
P004657,Electronics,296.59,Sony,348
P004658,Beauty,445.88,Sony,928
P004659,Beauty,389.59,Nike,727
P004660,Beauty,248.04,Nike,727
P004661,Beauty,597.24,Samsung,699
P004662,electronics,406.07,Nike,668
P004663,Fashion,706.18,Sony,864
P004664,Electronics,624.51,Samsung,518
P004665,,751.34,Boat,106
P004666,Home,217.78,Sony,665
P004667,Beauty,644.99,sony,42
P004668,electronics,957.74,Sony,567
P004669,,16392.0,Nike,84
P004670,Fashion,336.71,Boat,87
P004671,,668.43,sony,142
P004672,Fashion,1070.92,,870
P004673,Sports,362.61,sony,408
P004674,electronics,443.57,Boat,87
P004675,electronics,493.28,sony,327
P004676,Home,403.72,Boat,660
P004677,Fashion,1452.57,Sony,949
P004678,Fashion,971.74,sony,549
P004679,Electronics,670.23,Boat,879
P004680,Fashion,1190.61,Samsung,136
P004681,Beauty,249.09,Nike,458
P004682,Electronics,420.77,Boat,660
P004683,Sports,431.9,sony,796
P004684,Fashion,21558.0,sony,378
P004685,Fashion,393.61,Sony,-7
P004686,Electronics,435.4,Sony,810
P004687,Sports,561.52,,926
P004688,Beauty,407.16,Boat,896
P004689,,328.77,Sony,159
P004690,electronics,291.37,Sony,91
P004691,Beauty,821.22,Sony,423
P004692,Sports,875.51,,327
P004693,Home,1099.78,Sony,532
P004694,electronics,216.48,Samsung,410
P004695,Fashion,400.56,sony,76
P004696,Home,431.17,Nike,741
P004697,Beauty,1128.46,Boat,402
P004698,Beauty,301.27,,787
P004699,Beauty,559.4,sony,871
P004700,Sports,316.86,Nike,8
P004701,electronics,181.95,Nike,812
P004702,Electronics,979.24,Nike,317
P004703,Home,101.06,sony,184
P004704,electronics,420.82,Boat,280
P004705,Fashion,864.69,,959
P004706,electronics,118.62,Sony,427
P004707,Beauty,132.8,Sony,570
P004708,Fashion,362.28,Nike,294
P004709,Sports,431.77,,20
P004710,Fashion,813.34,Samsung,65
P004711,Home,733.63,sony,864
P004712,Beauty,844.92,Sony,851
P004713,Fashion,743.71,sony,969
P004714,Home,890.42,Sony,426
P004715,Beauty,1123.29,sony,735
P004716,Fashion,7048.999999999999,Nike,489
P004717,Home,1119.46,Nike,565
P004718,Electronics,307.56,,431
P004719,,939.27,sony,659
P004720,Electronics,945.59,sony,45
P004721,Home,2031.3,sony,144
P004722,Beauty,255.48,Samsung,886
P004723,Sports,337.2,Samsung,955
P004724,Electronics,1423.7,,281
P004725,electronics,461.56,sony,828
P004726,Electronics,1284.1,,792
P004727,,1218.9,Sony,168
P004728,Electronics,686.88,Nike,291
P004729,electronics,1422.48,sony,615
P004730,Beauty,142.98,sony,496
P004731,,249.04,Samsung,322
P004732,,335.1,Boat,648
P004733,Fashion,360.74,sony,343
P004734,Home,452.37,,560
P004735,,383.68,sony,610
P004736,electronics,746.73,,113
P004737,,190.15,Nike,961
P004738,electronics,1619.21,sony,966
P004739,Home,316.04,Samsung,784
P004740,Electronics,605.58,sony,708
P004741,Fashion,645.95,Samsung,346
P004742,Fashion,78.58,Sony,643
P004743,Sports,128.86,Sony,549
P004744,Fashion,1035.42,Nike,464
P004745,Electronics,815.85,Boat,231
P004746,Beauty,295.35,,571
P004747,Fashion,240.01,,22
P004748,Beauty,992.11,Nike,481
P004749,Sports,144.26,,551
P004750,Beauty,337.69,Boat,351
P004751,Home,279.99,Samsung,169
P004752,Sports,346.1,Nike,640
P004753,Fashion,568.25,sony,-2
P004754,Beauty,734.99,sony,280
P004755,Beauty,1054.32,Nike,-12
P004756,Electronics,559.77,Nike,705
P004757,Beauty,389.98,sony,-13
P004758,electronics,1679.17,Nike,605
P004759,Beauty,792.5,Boat,300
P004760,electronics,523.62,,348
P004761,Sports,141.44,Boat,837
P004762,Fashion,265.99,Boat,602
P004763,electronics,87.67,,828
P004764,Fashion,876.29,Nike,554
P004765,Electronics,511.21,sony,314
P004766,Electronics,177.77,Samsung,985
P004767,Beauty,185.13,,861
P004768,electronics,625.62,sony,558
P004769,Home,312.43,Samsung,189
P004770,Electronics,286.83,Sony,197
P004771,Fashion,160.89,Nike,695
P004772,Electronics,226.05,sony,226
P004773,Home,32349.5,Sony,850
P004774,Fashion,393.8,Sony,796
P004775,Beauty,533.88,,835
P004776,electronics,279.59,Sony,717
P004777,Fashion,78.36,sony,178
P004778,Electronics,256.01,Sony,819
P004779,electronics,206.9,Samsung,247
P004780,Home,319.55,Nike,296
P004781,Home,1232.04,Sony,715
P004782,Home,1526.67,Nike,70
P004783,Fashion,944.01,Sony,275
P004784,Electronics,461.05,Boat,739
P004785,electronics,281.79,Nike,199
P004786,Beauty,435.14,Boat,495
P004787,Home,128.24,Boat,787
P004788,Beauty,911.1,Samsung,182
P004789,Sports,631.16,,676
P004790,electronics,177.63,Boat,731
P004791,Electronics,16285.499999999998,Samsung,333
P004792,Fashion,154.56,Sony,668
P004793,Electronics,411.07,Nike,148
P004794,Sports,90.4,Samsung,-14
P004795,electronics,804.48,Samsung,532
P004796,Beauty,291.39,Samsung,919
P004797,Home,813.91,Boat,442
P004798,,616.73,Samsung,442
P004799,Sports,317.2,Sony,242
P004800,Electronics,356.69,Samsung,85
P004801,,565.84,Samsung,387
P004802,Fashion,693.77,Samsung,869
P004803,Electronics,957.47,Nike,679
P004804,Electronics,143.03,Boat,753
P004805,Electronics,1905.67,Nike,622
P004806,Fashion,897.77,sony,571
P004807,Beauty,423.16,,604
P004808,electronics,1598.24,,759
P004809,electronics,38736.0,Samsung,170
P004810,Home,236.11,Nike,829
P004811,Sports,618.76,Samsung,422
P004812,Fashion,117.85,Sony,891
P004813,Fashion,232.94,Boat,216
P004814,,133.44,sony,944
P004815,Sports,275.03,Nike,548
P004816,Sports,363.36,Sony,458
P004817,electronics,405.44,,875
P004818,Electronics,637.0,,178
P004819,,1022.37,Sony,2
P004820,Home,399.45,Sony,426
P004821,Home,705.16,Samsung,663
P004822,,337.56,Samsung,308
P004823,,515.2,Samsung,678
P004824,Beauty,588.23,Boat,322
P004825,,614.68,Nike,818
P004826,,223.81,Samsung,280
P004827,,454.75,sony,810
P004828,,849.51,,350
P004829,Home,465.87,Sony,768
P004830,Electronics,256.6,Samsung,505
P004831,,590.11,Sony,182
P004832,electronics,192.14,Nike,387
P004833,Beauty,1182.4,sony,354
P004834,electronics,527.36,Boat,553
P004835,Beauty,9984.5,,89
P004836,electronics,321.95,Sony,443
P004837,Sports,264.7,Sony,80
P004838,Home,70.71,Sony,608
P004839,Home,297.83,Samsung,708
P004840,Fashion,88.79,Nike,244
P004841,electronics,514.9,Nike,762
P004842,Electronics,325.11,Boat,955
P004843,Home,670.6,Sony,278
P004844,Sports,233.67,Samsung,191
P004845,Electronics,212.43,Samsung,326
P004846,Fashion,405.56,,-11
P004847,Fashion,560.62,Nike,139
P004848,Sports,631.79,Sony,385
P004849,electronics,1165.45,Boat,946
P004850,Fashion,665.45,Sony,917
P004851,Beauty,763.11,Nike,534
P004852,electronics,109.56,Boat,721
P004853,Home,2087.61,Boat,412
P004854,Fashion,575.53,Boat,271
P004855,,142.2,Sony,614
P004856,Fashion,307.19,Boat,976
P004857,Fashion,180.42,Boat,667
P004858,Fashion,604.87,,185
P004859,Beauty,292.33,sony,805
P004860,Sports,184.99,Nike,105
P004861,Beauty,701.07,Boat,502
P004862,Beauty,123.92,Nike,322
P004863,Home,259.44,Sony,727
P004864,Sports,312.29,Nike,332
P004865,Home,18478.0,Nike,129
P004866,Beauty,225.84,Boat,677
P004867,Fashion,320.23,,568
P004868,Electronics,201.19,,15
P004869,Home,276.73,Sony,563
P004870,Home,565.31,Boat,646
P004871,Beauty,311.43,Nike,798
P004872,Fashion,602.92,Sony,58
P004873,Home,292.04,Boat,270
P004874,,179.26,Nike,544
P004875,Fashion,545.11,Sony,75
P004876,Home,150.83,Boat,837
P004877,electronics,1363.09,Samsung,112
P004878,Home,269.74,sony,253
P004879,Home,284.27,,319
P004880,electronics,720.91,Sony,775
P004881,electronics,365.93,Samsung,614
P004882,Sports,330.25,Samsung,905
P004883,Sports,141.78,sony,463
P004884,Home,319.52,Boat,4
P004885,Electronics,809.39,Samsung,802
P004886,Beauty,822.13,Samsung,668
P004887,Fashion,94.04,,815
P004888,Beauty,2759.52,Samsung,565
P004889,Electronics,138.75,Samsung,-18
P004890,Sports,215.32,Nike,225
P004891,Sports,212.37,Nike,325
P004892,Beauty,256.58,,139
P004893,Electronics,310.71,,188
P004894,,240.32,Boat,327
P004895,Sports,779.15,sony,261
P004896,Electronics,398.91,,538
P004897,,322.81,,974
P004898,,150.01,sony,817
P004899,electronics,1044.38,Nike,657
P004900,Home,183.99,Nike,760
P004901,,35590.5,Sony,999
P004902,Sports,918.56,sony,889
P004903,Fashion,250.28,Nike,71
P004904,Beauty,726.54,Boat,450
P004905,Sports,792.76,,116
P004906,Beauty,183.36,sony,952
P004907,Electronics,286.51,,257
P004908,Fashion,126.42,Boat,769
P004909,Home,1318.39,sony,820
P004910,Beauty,461.82,,433
P004911,Sports,494.43,,-5
P004912,,315.98,Boat,237
P004913,Fashion,130.77,Samsung,876
P004914,Electronics,726.76,,12
P004915,electronics,321.54,Nike,292
P004916,Fashion,1528.2,Nike,209
P004917,Home,325.39,Samsung,893
P004918,Home,255.92,Nike,951
P004919,,240.65,Sony,241
P004920,Sports,153.85,Nike,97
P004921,Beauty,165.84,Samsung,813
P004922,Sports,584.44,Samsung,944
P004923,Fashion,1007.92,sony,540
P004924,Beauty,478.68,Samsung,775
P004925,Beauty,489.19,sony,662
P004926,,277.77,Samsung,473
P004927,Electronics,729.6,Nike,172
P004928,electronics,375.81,sony,314
P004929,,792.37,Boat,-3
P004930,Beauty,604.23,Boat,253
P004931,,107.61,Nike,318
P004932,electronics,315.55,Samsung,997
P004933,Fashion,318.36,sony,733
P004934,Beauty,128.85,,297
P004935,Electronics,1082.9,Nike,39
P004936,Home,1168.62,Nike,488
P004937,,469.89,Boat,672
P004938,Sports,149.17,Samsung,670
P004939,Beauty,189.72,Nike,990
P004940,electronics,98.37,Boat,422
P004941,,381.36,Boat,811
P004942,,334.8,Samsung,247
P004943,electronics,9241.0,Nike,365
P004944,Sports,356.85,,78
P004945,,558.76,Boat,830
P004946,Sports,269.24,sony,690
P004947,Electronics,515.58,,-15
P004948,Fashion,235.47,Boat,385
P004949,electronics,649.77,Sony,293
P004950,Fashion,460.0,Nike,299
P004951,Electronics,71292.0,Nike,738
P004952,Fashion,249.81,,519
P004953,Home,282.82,sony,869
P004954,Sports,460.95,Nike,229
P004955,Sports,311.92,,289
P004956,Fashion,1550.77,Nike,942
P004957,electronics,266.76,Sony,599
P004958,Electronics,425.83,Sony,566
P004959,,608.8,sony,373
P004960,electronics,494.98,Boat,905
P004961,Fashion,438.57,Nike,95
P004962,Beauty,394.51,sony,761
P004963,Home,285.85,sony,268
P004964,,66.67,,388
P004965,Electronics,273.62,Samsung,515
P004966,,532.4,sony,556
P004967,Fashion,498.19,Sony,386
P004968,Home,317.18,sony,359
P004969,electronics,306.97,,39
P004970,Home,759.87,Sony,704
P004971,Fashion,3850.93,Boat,394
P004972,Fashion,300.89,sony,345
P004973,Fashion,628.61,sony,620
P004974,Electronics,403.03,,281
P004975,,1037.07,Nike,779
P004976,Fashion,588.11,Samsung,78
P004977,Beauty,801.18,sony,482
P004978,Home,702.09,Samsung,247
P004979,Electronics,308.37,sony,777
P004980,Beauty,500.54,,440
P004981,Beauty,456.51,Nike,563
P004982,Sports,808.26,,606
P004983,Home,102.18,Boat,829
P004984,Home,212.12,Sony,778
P004985,Sports,551.92,Nike,454
P004986,Fashion,163.2,Nike,363
P004987,,392.49,Sony,213
P004988,Electronics,545.71,Sony,810
P004989,Sports,268.38,sony,152
P004990,Sports,361.45,Nike,197
P004991,,391.03,,8
P004992,Fashion,839.5,Samsung,-1
P004993,Beauty,1539.31,Sony,316
P004994,Home,1203.08,sony,779
P004995,Sports,439.36,Boat,736
P004996,electronics,723.37,sony,216
P004997,Sports,455.66,Nike,247
P004998,Sports,173.94,Samsung,855
P004999,Sports,271.12,Sony,132
P005000,Beauty,141.67,Nike,500
P005001,Electronics,533.09,sony,761
P005002,Sports,615.15,Sony,774
P005003,Fashion,356.31,Sony,975
P005004,electronics,798.05,,729
P005005,,102.56,,57
P005006,electronics,139.08,,513
P005007,Sports,1174.73,Nike,553
P005008,Beauty,494.92,Boat,565
P005009,Sports,474.25,Nike,84
P005010,Home,556.86,,347
P005011,Fashion,294.36,Nike,835
P005012,electronics,161.5,Samsung,355
